epoch,train_err
1,0.913148006171262
2,0.7781090571788246
3,0.6519578612601868
4,0.5582152558896745
5,0.499275917880569
6,0.4640656501121617
7,0.4388505551296249
8,0.41751616170220823
9,0.39995835344672553
10,0.38586478121361845
11,0.37078683590311495
12,0.354279656605238
13,0.3399399911027818
14,0.3267929314440942
15,0.3164096885027118
16,0.30481490946607226
17,0.2953687139733651
18,0.28602663486384416
19,0.2792212094537676
20,0.2724347142951794
21,0.2655251725019167
22,0.26036667897133015
23,0.25471599890204544
24,0.24889494656936517
25,0.24512782652317536
26,0.2399504027411004
27,0.23472565333030448
28,0.23102478916432403
29,0.22665190107050573
30,0.2241720381255265
31,0.2209822907497326
32,0.2176316362362874
33,0.21474477288430777
34,0.21142251374809515
35,0.20900890668332528
36,0.20638706685218314
37,0.20364218038636644
38,0.20169236448306216
39,0.19930715279552488
40,0.19676103397033629
41,0.1955021722463583
42,0.19329679794796073
43,0.1901733064523762
44,0.18821402542332774
45,0.18678479143595422
46,0.1843427889939518
47,0.1826296012342524
48,0.1804715525645758
49,0.17894766731976033
50,0.17717768880559578
51,0.1750480355131518
52,0.1748208724952911
53,0.1722463582928699
54,0.17194347426905565
55,0.1701734957548911
56,0.16862121513284303
57,0.1672109113969579
58,0.16580060766107277
59,0.16461746694304835
60,0.16267711616548824
61,0.16183471997425486
62,0.16051906749581168
63,0.15889106586781004
64,0.15788776253892534
65,0.1571116222279013
66,0.15559720210883002
67,0.15463175928292208
68,0.15465068953441047
69,0.15273873413408298
70,0.1524547803617571
71,0.15154612829031433
72,0.15036298757228989
73,0.14944487037510293
74,0.14808189226793878
75,0.14751398472328706
76,0.14621726249633227
77,0.14584812259230864
78,0.14435263272472576
79,0.14374686467709724
80,0.14355756216221333
81,0.14270570084523573
82,0.14110609459446669
83,0.14056658242704753
84,0.14117235047467605
85,0.14029209378046587
86,0.13871141778118523
87,0.13786902158995182
88,0.13803939385334735
89,0.13672374137490417
90,0.13637353172236893
91,0.13596653131536854
92,0.13534183301625163
93,0.13404511078929685
94,0.13366650575952901
95,0.13269159780787687
96,0.1328335746940398
97,0.13149899196410825
98,0.13084589828775875
99,0.13131915457496854
100,0.13041996762926997
101,0.12935040842017587
102,0.12901912901912901
103,0.1281861979536398
104,0.1282051282051282
105,0.12713556899603412
106,0.12706931311582476
107,0.12644461481670785
108,0.12557382324824184
109,0.1252520089729392
110,0.12471249680552006
111,0.12448533378765937
112,0.12367133297365855
113,0.12304663467454165
114,0.12261123889030866
115,0.12206226159714532
116,0.12162686581291232
117,0.12120093515442353
118,0.12094537675933024
119,0.12021656207702719
120,0.11945935201749155
121,0.11891037472432821
122,0.11868321170646752
123,0.11796386214990866
124,0.11764204787460601
125,0.11740541973100113
126,0.11686590756358198
127,0.116818581934861
128,0.11569223197130174
129,0.11472678914539379
130,0.11531362694153392
131,0.11481197527709155
132,0.113865462702672
133,0.11370455556502068
134,0.11356257867885775
135,0.11360043918183453
136,0.1121901354459494
137,0.11192511192511193
138,0.11169794890725124
139,0.11146132076364634
140,0.11104485523090174
141,0.11063785482390133
142,0.1102971102971103
143,0.10979545863266793
144,0.1098522493871331
145,0.10954936536331886
146,0.10831889901657343
147,0.1085933876631551
148,0.10808227087296855
149,0.10741971207087486
150,0.10759008433427038
151,0.10736292131640969
152,0.10670982764006019
153,0.10635015286178078
154,0.10549829154480317
155,0.1054604310418264
156,0.10512915164077954
157,0.10509129113780277
158,0.10443819746145327
159,0.10389868529403413
160,0.10405012730594126
161,0.10386082479105735
162,0.10347275463554534
163,0.10304682397705653
164,0.10289538196514941
165,0.10244105592942802
166,0.10238426517496285
167,0.10234640467198607
168,0.10214763703135796
169,0.10174063662435756
170,0.10203405552242761
171,0.10139042697182232
172,0.10069000766675185
173,0.10076572867270542
174,0.09998012323593719
175,0.0999517278587046
176,0.1001599606250769
177,0.10030193751123984
178,0.09956365770319259
179,0.09962991358340195
180,0.09899575015854085
181,0.09840891236240074
182,0.09880644764365695
183,0.097841004817749
184,0.09837105185942395
185,0.09811549346433067
186,0.09727309727309727
187,0.0972352367701205
188,0.09716898088991112
189,0.09739614390777182
190,0.09694181787205043
191,0.09641177083037548
192,0.09644963133335227
193,0.09608049142932863
194,0.09568295614807243
195,0.09626032881846835
196,0.09522863011235104
197,0.09599530529763088
198,0.09515290910639748
199,0.09497307171725776
200,0.0951150486034207
201,0.09430104778941988
202,0.09443355954983862
203,0.09454714105876896
204,0.09395083813688465
205,0.09373314024476816
206,0.09388458225667529
207,0.0936195587358378
208,0.09306111631693027
209,0.09266358103567406
210,0.09270144153865084
211,0.09251213902376693
212,0.09245534826930175
213,0.0919536966048594
214,0.09146151006616123
215,0.09158455670083578
216,0.09164134745530095
217,0.09101664915618404
218,0.09118702141957956
219,0.09015532271346224
220,0.09023104371941582
221,0.09018371809069484
222,0.09078002101257915
223,0.0894359731569034
224,0.08926560089350787
225,0.08884913536076326
226,0.08916148451032171
227,0.0887734143548097
228,0.08834748369632091
229,0.08879234460629809
230,0.08774171564869239
231,0.08794994841506469
232,0.08805406479825084
233,0.08756187825955268
234,0.08767545976848302
235,0.08738204087041296
236,0.08699397071490095
237,0.08674787744555186
238,0.08693717996043578
239,0.08672894719406347
240,0.08553634135029484
241,0.08594334175729525
242,0.08534703883541093
243,0.08550794597306226
244,0.08534703883541093
245,0.08514827119478283
246,0.0845803636501311
247,0.08447624726694494
248,0.08481699179373597
249,0.0839178048480374
250,0.08379475821336287
251,0.08353919981826959
252,0.08374743258464189
253,0.08327417629743211
254,0.08317952503999015
255,0.08355813006975797
256,0.08314166453701337
257,0.082687338501292
258,0.08250750111215227
259,0.08214782633387284
260,0.0828766410161759
261,0.08214782633387284
262,0.0820531750764309
263,0.08151366290901174
264,0.08165563979517468
265,0.08172189567538404
266,0.08107826712477875
267,0.08103094149605777
268,0.08109719737626714
269,0.0809741507415926
270,0.07989512640675431
271,0.08051982470587121
272,0.0803494524424757
273,0.07996138228696369
274,0.08019801043056857
275,0.07954491675421908
276,0.07942187011954453
277,0.07934614911359097
278,0.07898647433531154
279,0.07890128820361378
280,0.0788444974491486
281,0.08011282429887082
282,0.07791691512621746
283,0.0782197991500317
284,0.07825765965300849
285,0.07808728738961297
286,0.078039961760892
287,0.07788851974898486
288,0.07772761261133354
289,0.07742472858751928
290,0.07712184456370502
291,0.07669591390521623
292,0.0765539370190533
293,0.0763551693784252
294,0.07622265761800645
295,0.07644035551012295
296,0.07615640173779709
297,0.07618479711502968
298,0.07594816897142478
299,0.07581565721100605
300,0.07606175048035513
301,0.07552223831293599
302,0.07555063369016857
303,0.07546544755847082
304,0.07481235388212132
305,0.0750679122772146
306,0.07450000473256287
307,0.07398888794237632
308,0.07414979508002764
309,0.07426337658895799
310,0.07386584130770177
311,0.07390370181067855
312,0.0736197480383527
313,0.07330739888879424
314,0.07355349215814332
315,0.07273949134414251
316,0.07242714219458406
317,0.073827980804725
318,0.07247446782330504
319,0.07290039848179383
320,0.07213372329651399
321,0.07262590983521217
322,0.07219051405097916
323,0.07176458339249037
324,0.07110202459039669
325,0.07209586279353722
326,0.07124400147655961
327,0.07134811785974576
328,0.07130079223102478
329,0.07058144267446594
330,0.07049625654276817
331,0.07059090780021013
332,0.07029748890214006
333,0.07031641915362846
334,0.07044893091404719
335,0.0700135351298142
336,0.06987155824365127
337,0.06946455783665086
338,0.06955920909409281
339,0.06921846456730178
340,0.06921846456730178
341,0.06907648768113885
342,0.06864109189690586
343,0.06855590576520809
344,0.06823409148990545
345,0.0687641385315804
346,0.06786495158588182
347,0.06813944023246349
348,0.0681015797294867
349,0.06840446375330096
350,0.06824355661564964
351,0.0679028120888586
352,0.06771350957397469
353,0.06800692847204474
354,0.06699416001741583
355,0.06710774152634617
356,0.06742955580164882
357,0.06627481046085697
358,0.0670698810233694
359,0.06657769448467123
360,0.06664395036488059
361,0.06659662473615963
362,0.06651143860446186
363,0.0655743911557865
364,0.0655838562815307
365,0.06583941467662398
366,0.06605711256874047
367,0.06565957728748427
368,0.06570690291620525
369,0.06533776301218161
370,0.06476039034178568
371,0.06512006512006512
372,0.06499701848539058
373,0.06439125043776206
374,0.0651863210002745
375,0.06460894832987857
376,0.06442911094073885
377,0.06455215757541338
378,0.06399371515650586
379,0.06476039034178568
380,0.06377601726438936
381,0.06362457525248223
382,0.06385173827034292
383,0.06337848198313314
384,0.06301880720485371
385,0.06308506308506308
386,0.0638706685218313
387,0.06333115635441217
388,0.06321757484548182
389,0.06259287654636492
390,0.0626402021750859
391,0.06272538830678366
392,0.0626307370493417
393,0.06240357403148101
394,0.0620060387502248
395,0.062233201768085486
396,0.06246036478594618
397,0.062024969001713184
398,0.06216694588787612
399,0.0619965736244806
400,0.061485456834294044
401,0.06155171271450341
402,0.061485456834294044
403,0.061636898846201174
404,0.06140973582834048
405,0.061589573217480195
406,0.060889153912409726
407,0.06111631693027042
408,0.06151385221152663
409,0.06047268837966512
410,0.06096487491836329
411,0.060690386271781624
412,0.06086075853517714
413,0.06060520014008386
414,0.060737711900502596
415,0.06032124636775799
416,0.06046322325392093
417,0.05997103671522276
418,0.060141408978618284
419,0.06022659511031604
420,0.05976280394885046
421,0.06006568797266472
422,0.060444293002432536
423,0.05927061741015229
424,0.05981959470331563
425,0.05956403630822236
426,0.059043454392291604
427,0.05940312917057103
428,0.059289547661640685
429,0.05938419891908264
430,0.05875003549422154
431,0.05937473379333844
432,0.05892987288336125
433,0.058986663637826425
434,0.05871217499124476
435,0.058626988859547
436,0.05871217499124476
437,0.058541802727849236
438,0.05842822121891889
439,0.05810640694361625
440,0.058144267446593026
441,0.05816319769808142
442,0.05791710442873234
443,0.05817266282382561
444,0.05803068593766268
445,0.05839036071594211
446,0.05795496493170912
447,0.05752903427322032
448,0.05737759226131319
449,0.05731133638110382
450,0.05733973175833641
451,0.057595290153429686
452,0.05707470823749893
453,0.05706524311175474
454,0.05675289396219629
455,0.05667717295624272
456,0.056743428836452094
457,0.05645947506412623
458,0.05662984732752174
459,0.05688540572261502
460,0.056743428836452094
461,0.05660145195028916
462,0.0563080330522191
463,0.056544661195823985
464,0.05587263726798611
465,0.05566440450161381
466,0.05626070742349812
467,0.05606193978287002
468,0.05572119525607898
469,0.05556975324417185
470,0.055673869627358
471,0.055238473843125004
472,0.05548456711247409
473,0.05547510198672989
474,0.05538045072928794
475,0.0550397062024969
476,0.05510596208270627
477,0.05536152047779955
478,0.05487879906484558
479,0.05486933393910138
480,0.054897729316333965
481,0.054396077651891604
482,0.0550302410767527
483,0.05474628730442684
484,0.0548220083103804
485,0.054793612933147814
486,0.05497345032228753
487,0.054907194442078165
488,0.054140519256798324
489,0.05447179865784517
490,0.05464217092124069
491,0.05401747262212379
492,0.05373351884979792
493,0.05402693774786798
494,0.05404586799935637
495,0.054244635639984475
496,0.0539890772448912
497,0.05358207683789079
498,0.053553681460658205
499,0.053156146179401995
500,0.05383763523298407
