epoch,train_err
1,0.4067827091082905
2,0.16527056061939782
3,0.0860474581404814
4,0.04241322845974009
5,0.02035002035002035
6,0.010515754701801213
7,0.005726401075238284
8,0.0040983994472366565
9,0.002385211687537269
10,0.0014103037358851312
11,0.0007477449337914454
12,0.00019876764062810574
13,0.00012304663467454166
14,0.0
15,0.0
